"","sex","year","name","number"
"42222","F",1976,"Lakisha",58
"42223","F",1976,"Tabitha",58
"42224","F",1976,"Sheila",57
"42225","F",1976,"Barbara",56
"42226","F",1976,"Leigh",56
"42227","F",1976,"Jenny",54
"42228","F",1976,"Julia",54
"42229","F",1976,"Janet",53
"42230","F",1976,"Keisha",53
"42231","F",1976,"Tameka",53
"42232","F",1976,"Connie",52
"42233","F",1976,"Latisha",52
"42234","F",1976,"Sherri",52
"42235","F",1976,"Debra",51
"42236","F",1976,"Kathy",51
"42237","F",1976,"Kristen",51
"42238","F",1976,"Terri",51
"42239","F",1976,"Alison",50
"42240","F",1976,"Veronica",50
"42241","F",1976,"Frances",49
"42242","F",1976,"Tasha",48
"42243","F",1976,"Michele",47
"42244","F",1976,"Theresa",47
"42245","F",1976,"Charlene",46
"42246","F",1976,"Denise",46
"42247","F",1976,"Tonia",46
"42248","F",1976,"Ann",45
"42249","F",1976,"Chasity",45
"42250","F",1976,"Wanda",45
"42251","F",1976,"Charity",44
"42252","F",1976,"Nikki",44
"42253","F",1976,"Tracie",44
"42254","F",1976,"Ginger",43
"42255","F",1976,"Shana",43
"42256","F",1976,"Suzanne",43
"42257","F",1976,"Virginia",43
"42258","F",1976,"Carol",42
"42259","F",1976,"Chastity",42
"42260","F",1976,"Deanna",42
"42261","F",1976,"Kristina",42
"42262","F",1976,"Martha",42
"42263","F",1976,"Shelly",42
"42264","F",1976,"Charlotte",41
"42265","F",1976,"Helen",41
"42266","F",1976,"Lakeisha",41
"42267","F",1976,"Leah",41
"42268","F",1976,"Megan",41
"42269","F",1976,"Vanessa",41
"42270","F",1976,"Gwendolyn",40
"42271","F",1976,"Kenya",40
"42272","F",1976,"Marsha",40
"42273","F",1976,"Shelley",40
"42274","F",1976,"Tomeka",40
"42275","F",1976,"Beth",39
"42276","F",1976,"Dorothy",39
"42277","F",1976,"Heidi",39
"42278","F",1976,"Toni",39
"42279","F",1976,"Alice",38
"42280","F",1976,"Anne",38
"42281","F",1976,"Betty",38
"42282","F",1976,"Lindsay",38
"42283","F",1976,"Penny",38
"42284","F",1976,"Traci",38
"42285","F",1976,"Sandy",37
"42286","F",1976,"Stacie",37
"42287","F",1976,"Cathy",36
"42288","F",1976,"Ebony",36
"42289","F",1976,"Gina",36
"42290","F",1976,"Janice",36
"42291","F",1976,"Lakesha",36
"42292","F",1976,"Lauren",36
"42293","F",1976,"Laurie",36
"42294","F",1976,"Adrienne",35
"42295","F",1976,"Aimee",35
"42296","F",1976,"Cassandra",35
"42297","F",1976,"Olivia",35
"42298","F",1976,"Anitra",34
"42299","F",1976,"Jackie",34
"42300","F",1976,"Renee",34
"42301","F",1976,"Chandra",33
"42302","F",1976,"Diana",33
"42303","F",1976,"Hope",33
"42304","F",1976,"Joanna",33
"42305","F",1976,"Kara",33
"42306","F",1976,"Lashonda",33
"42307","F",1976,"Belinda",32
"42308","F",1976,"Candice",32
"42309","F",1976,"Kathleen",32
"42310","F",1976,"Audrey",31
"42311","F",1976,"Billie",31
"42312","F",1976,"Bridget",31
"42313","F",1976,"Chrystal",31
"42314","F",1976,"Marie",31
"42315","F",1976,"Tabatha",31
"42316","F",1976,"Bobbie",30
"42317","F",1976,"Lesley",30
"42318","F",1976,"Molly",30
"42319","F",1976,"Rebekah",30
"42320","F",1976,"Carmen",29
"42321","F",1976,"Erika",29
"42322","F",1976,"Shonda",29
"42323","F",1976,"Candy",28
"42324","F",1976,"Farrah",28
"42325","F",1976,"Katina",28
"42326","F",1976,"Kelley",28
"42327","F",1976,"Miranda",28
"42328","F",1976,"Shelia",28
"42329","F",1976,"Sylvia",28
"42330","F",1976,"Tammie",28
"42331","F",1976,"Alisha",27
"42332","F",1976,"Bonnie",27
"42333","F",1976,"Jodi",27
"42334","F",1976,"Joyce",27
"42335","F",1976,"Kelli",27
"42336","F",1976,"Kim",27
"42337","F",1976,"Marcia",27
"42338","F",1976,"Ellen",26
"42339","F",1976,"Juanita",26
"42340","F",1976,"Krista",26
"42341","F",1976,"Krystal",26
"42342","F",1976,"Lawanda",26
"42343","F",1976,"Loretta",26
"42344","F",1976,"Shirley",26
"42345","F",1976,"Sally",25
"42346","F",1976,"Deana",24
"42347","F",1976,"Kellie",24
"42348","F",1976,"Nichole",24
"42349","F",1976,"Tanisha",24
"42350","F",1976,"Becky",23
"42351","F",1976,"Gretchen",23
"42352","F",1976,"Kesha",23
"42353","F",1976,"Rita",23
"42354","F",1976,"Trina",23
"42355","F",1976,"Amie",22
"42356","F",1976,"Debbie",22
"42357","F",1976,"Eva",22
"42358","F",1976,"Felecia",22
"42359","F",1976,"Peggy",22
"42360","F",1976,"Ruth",22
"42361","F",1976,"Shanda",22
"42362","F",1976,"Shanna",22
"42363","F",1976,"Summer",22
"42364","F",1976,"Vickie",22
"42365","F",1976,"Angelia",21
"42366","F",1976,"Annette",21
"42367","F",1976,"Annie",21
"42368","F",1976,"Diane",21
"42369","F",1976,"Janie",21
"42370","F",1976,"Karla",21
"42371","F",1976,"Michael",21
"42372","F",1976,"Robyn",21
"42373","F",1976,"Selena",21
"42374","F",1976,"Sheri",21
"42375","F",1976,"Antoinette",20
"42376","F",1976,"Brooke",20
"42377","F",1976,"Casey",20
"42378","F",1976,"Georgia",20
"42379","F",1976,"Jennie",20
"42380","F",1976,"Kerri",20
"42381","F",1976,"Latonia",20
"42382","F",1976,"Lora",20
"42383","F",1976,"Patrice",20
"42384","F",1976,"Ronda",20
"42385","F",1976,"Tia",20
"42386","F",1976,"Bethany",19
"42387","F",1976,"Gloria",19
"42388","F",1976,"Kerry",19
"42389","F",1976,"Tawana",19
"42390","F",1976,"Tori",19
"42391","F",1976,"Vicky",19
"42392","F",1976,"Abigail",18
"42393","F",1976,"Chanda",18
"42394","F",1976,"Cristy",18
"42395","F",1976,"Demetria",18
"42396","F",1976,"Jane",18
"42397","F",1976,"Jody",18
"42398","F",1976,"Judy",18
"42399","F",1976,"Kimberley",18
"42400","F",1976,"Lashanda",18
"42401","F",1976,"Tosha",18
"42402","F",1976,"Windy",18
"42403","F",1976,"Autumn",17
"42404","F",1976,"Christal",17
"42405","F",1976,"Christi",17
"42406","F",1976,"Glenda",17
"42407","F",1976,"Lorie",17
"42408","F",1976,"Monique",17
"42409","F",1976,"Shauna",17
"42410","F",1976,"Shawna",17
"42411","F",1976,"Sonia",17
"42412","F",1976,"Vicki",17
"42413","F",1976,"Cara",16
"42414","F",1976,"Daphne",16
"42415","F",1976,"Faith",16
"42416","F",1976,"Hannah",16
"42417","F",1976,"Jenifer",16
"42418","F",1976,"Joni",16
"42419","F",1976,"Kisha",16
"42420","F",1976,"Lakeshia",16
"42421","F",1976,"Lee",16
"42422","F",1976,"Melisa",16
"42423","F",1976,"Mitzi",16
"42424","F",1976,"Rosa",16
"42425","F",1976,"Tamiko",16
"42426","F",1976,"Betsy",15
"42427","F",1976,"Christa",15
"42428","F",1976,"Jeannie",15
"42429","F",1976,"Keri",15
"42430","F",1976,"Ladonna",15
"42431","F",1976,"Lara",15
"42432","F",1976,"Letitia",15
"42433","F",1976,"Shelby",15
"42434","F",1976,"Tawanda",15
"42435","F",1976,"Teri",15
"42436","F",1976,"Terra",15
"42437","F",1976,"Alisa",14
"42438","F",1976,"Bobbi",14
"42439","F",1976,"Brandie",14
"42440","F",1976,"Bridgett",14
"42441","F",1976,"Bridgette",14
"42442","F",1976,"Cheri",14
"42443","F",1976,"Dena",14
"42444","F",1976,"Jason",14
"42445","F",1976,"Jerri",14
"42446","F",1976,"Joann",14
"42447","F",1976,"June",14
"42448","F",1976,"Kari",14
"42449","F",1976,"Katie",14
"42450","F",1976,"Latosha",14
"42451","F",1976,"Lynette",14
"42452","F",1976,"Marla",14
"42453","F",1976,"Misti",14
"42454","F",1976,"Rachael",14
"42455","F",1976,"Shanta",14
"42456","F",1976,"Sherrie",14
"42457","F",1976,"Tennille",14
"42458","F",1976,"Terry",14
"42459","F",1976,"Trisha",14
"42460","F",1976,"Alexis",13
"42461","F",1976,"Benita",13
"42462","F",1976,"Cameron",13
"42463","F",1976,"Carey",13
"42464","F",1976,"Celeste",13
"42465","F",1976,"Constance",13
"42466","F",1976,"Evelyn",13
"42467","F",1976,"Hollie",13
"42468","F",1976,"Jana",13
"42469","F",1976,"Latarsha",13
"42470","F",1976,"Marjorie",13
"42471","F",1976,"Sonja",13
"42472","F",1976,"Staci",13
"42473","F",1976,"Takisha",13
"42474","F",1976,"Tarsha",13
"42475","F",1976,"Tisha",13
"42476","F",1976,"Tomika",13
"42477","F",1976,"Tricia",13
"42478","F",1976,"Whitney",13
"42479","F",1976,"Bonita",12
"42480","F",1976,"Clarissa",12
"42481","F",1976,"Elaine",12
"42482","F",1976,"Jodie",12
"42483","F",1976,"Keshia",12
"42484","F",1976,"Lindsey",12
"42485","F",1976,"Lydia",12
"42486","F",1976,"Nakia",12
"42487","F",1976,"Patty",12
"42488","F",1976,"Portia",12
"42489","F",1976,"Priscilla",12
"42490","F",1976,"Rose",12
"42491","F",1976,"Shawn",12
"42492","F",1976,"Tawanna",12
"42493","F",1976,"Amelia",11
"42494","F",1976,"Camille",11
"42495","F",1976,"Catina",11
"42496","F",1976,"Claire",11
"42497","F",1976,"Darlene",11
"42498","F",1976,"Grace",11
"42499","F",1976,"Jeanette",11
"42500","F",1976,"Latanya",11
"42501","F",1976,"Lynn",11
"42502","F",1976,"Nina",11
"42503","F",1976,"Rosalind",11
"42504","F",1976,"Rosalyn",11
"42505","F",1976,"Shameka",11
"42506","F",1976,"Shellie",11
"42507","F",1976,"Sheryl",11
"42508","F",1976,"Stefanie",11
"42509","F",1976,"Twyla",11
"42510","F",1976,"Wendi",11
"42511","F",1976,"Buffy",10
"42512","F",1976,"Catrina",10
"42513","F",1976,"Charmaine",10
"42514","F",1976,"Clara",10
"42515","F",1976,"Claudia",10
"42516","F",1976,"Cristie",10
"42517","F",1976,"Dusty",10
"42518","F",1976,"Eleanor",10
"42519","F",1976,"Emma",10
"42520","F",1976,"Greta",10
"42521","F",1976,"Haley",10
"42522","F",1976,"Iris",10
"42523","F",1976,"Jada",10
"42524","F",1976,"Jayme",10
"42525","F",1976,"Joan",10
"42526","F",1976,"Joanie",10
"42527","F",1976,"Lillian",10
"42528","F",1976,"Luciana",10
"42529","F",1976,"Lucy",10
"42530","F",1976,"Lynda",10
"42531","F",1976,"Nikia",10
"42532","F",1976,"Nikita",10
"42533","F",1976,"Norma",10
"42534","F",1976,"Paige",10
"42535","F",1976,"Roberta",10
"42536","F",1976,"Sadie",10
"42537","F",1976,"Serena",10
"42538","F",1976,"Shamika",10
"42539","F",1976,"Tamekia",10
"42540","F",1976,"Tanika",10
"42541","F",1976,"Terrie",10
"42542","F",1976,"Vivian",10
"42543","F",1976,"William",10
"42544","F",1976,"Yvonne",10
"42545","F",1976,"Allyson",9
"42546","F",1976,"Angelica",9
"42547","F",1976,"Angelina",9
"42548","F",1976,"Anissa",9
"42549","F",1976,"Antonia",9
"42550","F",1976,"Cora",9
"42551","F",1976,"Della",9
"42552","F",1976,"Doris",9
"42553","F",1976,"Ericka",9
"42554","F",1976,"Gail",9
"42555","F",1976,"Ingrid",9
"42556","F",1976,"Jaimie",9
"42557","F",1976,"James",9
"42558","F",1976,"Jan",9
"42559","F",1976,"Jeanne",9
"42560","F",1976,"Jeannette",9
"42561","F",1976,"Kristal",9
"42562","F",1976,"Latesha",9
"42563","F",1976,"Myra",9
"42564","F",1976,"Nadia",9
"42565","F",1976,"Nakisha",9
"42566","F",1976,"Robert",9
"42567","F",1976,"Rosemary",9
"42568","F",1976,"Ruby",9
"42569","F",1976,"Shanon",9
"42570","F",1976,"Shenita",9
"42571","F",1976,"Sheree",9
"42572","F",1976,"Sophia",9
"42573","F",1976,"Tamisha",9
"42574","F",1976,"Tangela",9
"42575","F",1976,"Tera",9
"42576","F",1976,"Torie",9
"42577","F",1976,"Venus",9
"42578","F",1976,"Alecia",8
"42579","F",1976,"Alyssa",8
"42580","F",1976,"Ashlee",8
"42581","F",1976,"Brian",8
"42582","F",1976,"Chasidy",8
"42583","F",1976,"Chiquita",8
"42584","F",1976,"Christopher",8
"42585","F",1976,"Cristina",8
"42586","F",1976,"Davina",8
"42587","F",1976,"Deidre",8
"42588","F",1976,"Denita",8
"42589","F",1976,"Ella",8
"42590","F",1976,"Faye",8
"42591","F",1976,"Freda",8
"42592","F",1976,"Genevieve",8
"42593","F",1976,"Holli",8
"42594","F",1976,"Ivy",8
"42595","F",1976,"Jamey",8
"42596","F",1976,"Jami",8
"42597","F",1976,"Jessie",8
"42598","F",1976,"Judith",8
"42599","F",1976,"Karin",8
"42600","F",1976,"Kendall",8
"42601","F",1976,"Latrice",8
"42602","F",1976,"Leann",8
"42603","F",1976,"Lena",8
"42604","F",1976,"Louise",8
"42605","F",1976,"Maggie",8
"42606","F",1976,"Mandi",8
"42607","F",1976,"Marcie",8
"42608","F",1976,"Marian",8
"42609","F",1976,"Marion",8
"42610","F",1976,"Millicent",8
"42611","F",1976,"Mindy",8
"42612","F",1976,"Miriam",8
"42613","F",1976,"Mollie",8
"42614","F",1976,"Naomi",8
"42615","F",1976,"Shante",8
"42616","F",1976,"Shantel",8
"42617","F",1976,"Spring",8
"42618","F",1976,"Stacia",8
"42619","F",1976,"Sunny",8
"42620","F",1976,"Suzanna",8
"42621","F",1976,"Tana",8
"42622","F",1976,"Thelma",8
"42623","F",1976,"Alana",7
"42624","F",1976,"Alexandra",7
"42625","F",1976,"Anastasia",7
"42626","F",1976,"Anthony",7
"42627","F",1976,"Ashlie",7
"42628","F",1976,"Audra",7
"42629","F",1976,"Bianca",7
"42630","F",1976,"Cari",7
"42631","F",1976,"Cecilia",7
"42632","F",1976,"Charla",7
"42633","F",1976,"Cherie",7
"42634","F",1976,"Cherry",7
"42635","F",1976,"Colleen",7
"42636","F",1976,"Corey",7
"42637","F",1976,"Dianna",7
"42638","F",1976,"Dianne",7
"42639","F",1976,"Dina",7
"42640","F",1976,"Edith",7
"42641","F",1976,"Edna",7
"42642","F",1976,"Eve",7
"42643","F",1976,"Gena",7
"42644","F",1976,"Ginny",7
"42645","F",1976,"Hilary",7
"42646","F",1976,"Ida",7
"42647","F",1976,"Jasmine",7
"42648","F",1976,"Johanna",7
"42649","F",1976,"Katisha",7
"42650","F",1976,"Keesha",7
"42651","F",1976,"Kenisha",7
"42652","F",1976,"Kenyatta",7
"42653","F",1976,"Keysha",7
"42654","F",1976,"Lakiesha",7
"42655","F",1976,"Latashia",7
"42656","F",1976,"Latoria",7
"42657","F",1976,"Letisha",7
"42658","F",1976,"Lorrie",7
"42659","F",1976,"Malinda",7
"42660","F",1976,"Marilyn",7
"42661","F",1976,"Marisa",7
"42662","F",1976,"Natashia",7
"42663","F",1976,"Nora",7
"42664","F",1976,"Phyllis",7
"42665","F",1976,"Princess",7
"42666","F",1976,"Rachelle",7
"42667","F",1976,"Regan",7
"42668","F",1976,"Rena",7
"42669","F",1976,"Rochelle",7
"42670","F",1976,"Sebrina",7
"42671","F",1976,"Selina",7
"42672","F",1976,"Shanika",7
"42673","F",1976,"Shari",7
"42674","F",1976,"Sharron",7
"42675","F",1976,"Shemeka",7
"42676","F",1976,"Sherita",7
"42677","F",1976,"Sondra",7
"42678","F",1976,"Stella",7
"42679","F",1976,"Stephaine",7
"42680","F",1976,"Tameika",7
"42681","F",1976,"Tamela",7
"42682","F",1976,"Tammi",7
"42683","F",1976,"Taneka",7
"42684","F",1976,"Tania",7
"42685","F",1976,"Tony",7
"42686","F",1976,"Tory",7
"42687","F",1976,"Toya",7
"42688","F",1976,"Twanna",7
"42689","F",1976,"Adriane",6
"42690","F",1976,"Aisha",6
"42691","F",1976,"Ashlyn",6
"42692","F",1976,"Aubrey",6
"42693","F",1976,"Bernadette",6
"42694","F",1976,"Brittany",6
"42695","F",1976,"Brook",6
"42696","F",1976,"Casandra",6
"42697","F",1976,"Chris",6
"42698","F",1976,"Christian",6
"42699","F",1976,"Cortney",6
"42700","F",1976,"Crissy",6
"42701","F",1976,"Daniel",6
"42702","F",1976,"Danita",6
"42703","F",1976,"Deena",6
"42704","F",1976,"Demetris",6
"42705","F",1976,"Desiree",6
"42706","F",1976,"Elena",6
"42707","F",1976,"Elisha",6
"42708","F",1976,"Ethel",6
"42709","F",1976,"Farah",6
"42710","F",1976,"India",6
"42711","F",1976,"Jacquelyn",6
"42712","F",1976,"Jammie",6
"42713","F",1976,"Jeanie",6
"42714","F",1976,"Jeanna",6
"42715","F",1976,"Jeri",6
"42716","F",1976,"Jo",6
"42717","F",1976,"Joanne",6
"42718","F",1976,"John",6
"42719","F",1976,"Johnnie",6
"42720","F",1976,"Kami",6
"42721","F",1976,"Khalilah",6
"42722","F",1976,"Kimberlee",6
"42723","F",1976,"Kirsten",6
"42724","F",1976,"Lashawn",6
"42725","F",1976,"Laurel",6
"42726","F",1976,"Lea",6
"42727","F",1976,"Leona",6
"42728","F",1976,"Lillie",6
"42729","F",1976,"Lily",6
"42730","F",1976,"Marianne",6
"42731","F",1976,"Melony",6
"42732","F",1976,"Niki",6
"42733","F",1976,"Octavia",6
"42734","F",1976,"Patsy",6
"42735","F",1976,"Pauline",6
"42736","F",1976,"Randi",6
"42737","F",1976,"Samatha",6
"42738","F",1976,"Scarlet",6
"42739","F",1976,"Scarlett",6
"42740","F",1976,"Shalonda",6
"42741","F",1976,"Sharonda",6
"42742","F",1976,"Shona",6
"42743","F",1976,"Tamatha",6
"42744","F",1976,"Tamica",6
"42745","F",1976,"Temeka",6
"42746","F",1976,"Temika",6
"42747","F",1976,"Teressa",6
"42748","F",1976,"Tessa",6
"42749","F",1976,"Tiffanie",6
"42750","F",1976,"Tinika",6
"42751","F",1976,"Trudy",6
"42752","F",1976,"Ursula",6
"42753","F",1976,"Vera",6
"42754","F",1976,"Vonetta",6
"42755","F",1976,"Addie",5
"42756","F",1976,"Alma",5
"42757","F",1976,"Alyson",5
"42758","F",1976,"Angelique",5
"42759","F",1976,"Anglea",5
"42760","F",1976,"Anjanette",5
"42761","F",1976,"Ava",5
"42762","F",1976,"Avis",5
"42763","F",1976,"Blair",5
"42764","F",1976,"Bree",5
"42765","F",1976,"Carisa",5
"42766","F",1976,"Carly",5
"42767","F",1976,"Carolina",5
"42768","F",1976,"Christen",5
"42769","F",1976,"Christiana",5
"42770","F",1976,"Clarice",5
"42771","F",1976,"Contina",5
"42772","F",1976,"Dacia",5
"42773","F",1976,"Danyelle",5
"42774","F",1976,"Dara",5
"42775","F",1976,"Dionne",5
"42776","F",1976,"Elisabeth",5
"42777","F",1976,"Eliza",5
"42778","F",1976,"Ellie",5
"42779","F",1976,"Esther",5
"42780","F",1976,"Etta",5
"42781","F",1976,"Felisha",5
"42782","F",1976,"Flora",5
"42783","F",1976,"Frankie",5
"42784","F",1976,"Geneva",5
"42785","F",1976,"Ivey",5
"42786","F",1976,"Jameka",5
"42787","F",1976,"Janel",5
"42788","F",1976,"Janelle",5
"42789","F",1976,"Jean",5
"42790","F",1976,"Jenna",5
"42791","F",1976,"Jolene",5
"42792","F",1976,"Kandi",5
"42793","F",1976,"Karrie",5
"42794","F",1976,"Katharine",5
"42795","F",1976,"Keisa",5
"42796","F",1976,"Kenyetta",5
"42797","F",1976,"Kerrie",5
"42798","F",1976,"Kristel",5
"42799","F",1976,"Kristine",5
"42800","F",1976,"Lakecia",5
"42801","F",1976,"Lakeysha",5
"42802","F",1976,"Lashawnda",5
"42803","F",1976,"Latricia",5
"42804","F",1976,"Lauri",5
"42805","F",1976,"Lavonda",5
"42806","F",1976,"Layla",5
"42807","F",1976,"Leeann",5
"42808","F",1976,"Leticia",5
"42809","F",1976,"Lois",5
"42810","F",1976,"Lola",5
"42811","F",1976,"Lou",5
"42812","F",1976,"Lucinda",5
"42813","F",1976,"Lynnette",5
"42814","F",1976,"Mackenzie",5
"42815","F",1976,"Madeline",5
"42816","F",1976,"Margarita",5
"42817","F",1976,"Margie",5
"42818","F",1976,"Martina",5
"42819","F",1976,"Maureen",5
"42820","F",1976,"Meghan",5
"42821","F",1976,"Melodie",5
"42822","F",1976,"Melonie",5
"42823","F",1976,"Minnie",5
"42824","F",1976,"Monika",5
"42825","F",1976,"Nekia",5
"42826","F",1976,"Nikkia",5
"42827","F",1976,"Patti",5
"42828","F",1976,"Paulette",5
"42829","F",1976,"Ramona",5
"42830","F",1976,"Renita",5
"42831","F",1976,"Rhiannon",5
"42832","F",1976,"Robbin",5
"42833","F",1976,"Rolanda",5
"42834","F",1976,"Rosetta",5
"42835","F",1976,"Roxanne",5
"42836","F",1976,"Ryan",5
"42837","F",1976,"Samara",5
"42838","F",1976,"Sandi",5
"42839","F",1976,"Shannan",5
"42840","F",1976,"Shantell",5
"42841","F",1976,"Sharla",5
"42842","F",1976,"Shasta",5
"42843","F",1976,"Shawanda",5
"42844","F",1976,"Shayla",5
"42845","F",1976,"Stephenie",5
"42846","F",1976,"Susanna",5
"42847","F",1976,"Sybil",5
"42848","F",1976,"Tabetha",5
"42849","F",1976,"Tamala",5
"42850","F",1976,"Tamera",5
"42851","F",1976,"Tami",5
"42852","F",1976,"Tanesha",5
"42853","F",1976,"Tatum",5
"42854","F",1976,"Tenisha",5
"42855","F",1976,"Tiana",5
"42856","F",1976,"Tianna",5
"42857","F",1976,"Tomesha",5
"42858","F",1976,"Valarie",5
"42859","F",1976,"Venita",5
"42860","F",1977,"Jennifer",1299
"42861","F",1977,"Amy",746
"42862","F",1977,"Heather",686
"42863","F",1977,"Kimberly",675
"42864","F",1977,"Crystal",666
"42865","F",1977,"Angela",655
"42866","F",1977,"Melissa",641
"42867","F",1977,"Amanda",619
"42868","F",1977,"Kelly",486
"42869","F",1977,"Elizabeth",449
"42870","F",1977,"Shannon",420
"42871","F",1977,"Stephanie",415
"42872","F",1977,"Christina",392
"42873","F",1977,"Mary",383
"42874","F",1977,"Lisa",378
"42875","F",1977,"April",372
"42876","F",1977,"Jessica",323
"42877","F",1977,"Jamie",319
"42878","F",1977,"Laura",297
"42879","F",1977,"Michelle",296
"42880","F",1977,"Wendy",275
"42881","F",1977,"Rebecca",273
"42882","F",1977,"Tonya",254
"42883","F",1977,"Christy",250
"42884","F",1977,"Misty",249
"42885","F",1977,"Sarah",243
"42886","F",1977,"Karen",236
"42887","F",1977,"Tammy",236
"42888","F",1977,"Julie",218
"42889","F",1977,"Susan",200
"42890","F",1977,"Emily",193
"42891","F",1977,"Brandy",188
"42892","F",1977,"Tracy",188
"42893","F",1977,"Andrea",185
"42894","F",1977,"Ashley",179
"42895","F",1977,"Carrie",177
"42896","F",1977,"Tiffany",174
"42897","F",1977,"Erin",172
"42898","F",1977,"Leslie",167
"42899","F",1977,"Erica",162
"42900","F",1977,"Cynthia",161
"42901","F",1977,"Amber",157
"42902","F",1977,"Dana",156
"42903","F",1977,"Holly",151
"42904","F",1977,"Allison",147
"42905","F",1977,"Katherine",147
"42906","F",1977,"Lori",144
"42907","F",1977,"Nicole",143
"42908","F",1977,"Monica",141
"42909","F",1977,"Felicia",140
"42910","F",1977,"Anna",138
"42911","F",1977,"Sharon",138
"42912","F",1977,"Patricia",136
"42913","F",1977,"Tara",134
"42914","F",1977,"Tina",132
"42915","F",1977,"Sabrina",130
"42916","F",1977,"Donna",128
"42917","F",1977,"Natasha",127
"42918","F",1977,"Rachel",127
"42919","F",1977,"Kristy",126
"42920","F",1977,"Latoya",124
"42921","F",1977,"Brandi",122
"42922","F",1977,"Robin",122
"42923","F",1977,"Melanie",118
"42924","F",1977,"Pamela",117
"42925","F",1977,"Stacy",115
"42926","F",1977,"Teresa",115
"42927","F",1977,"Natalie",111
"42928","F",1977,"Courtney",110
"42929","F",1977,"Meredith",108
"42930","F",1977,"Christine",104
"42931","F",1977,"Catherine",103
"42932","F",1977,"Sara",102
"42933","F",1977,"Jaime",100
"42934","F",1977,"Sherry",100
"42935","F",1977,"Joy",96
"42936","F",1977,"Angel",94
"42937","F",1977,"Stacey",94
"42938","F",1977,"Alicia",87
"42939","F",1977,"Tanya",87
"42940","F",1977,"Sandra",84
"42941","F",1977,"Margaret",82
"42942","F",1977,"Tamara",82
"42943","F",1977,"Latasha",81
"42944","F",1977,"Dawn",79
"42945","F",1977,"Sonya",79
"42946","F",1977,"Christie",77
"42947","F",1977,"Mandy",77
"42948","F",1977,"Latonya",76
"42949","F",1977,"Tamika",76
"42950","F",1977,"Carla",75
"42951","F",1977,"Kathryn",75
"42952","F",1977,"Regina",75
"42953","F",1977,"Rhonda",75
"42954","F",1977,"Anita",74
"42955","F",1977,"Katrina",74
"42956","F",1977,"Samantha",74
"42957","F",1977,"Kristina",73
"42958","F",1977,"Lakisha",73
